src_port,dst_port,ip_version,protocol,duration,packet_count,total_bytes,avg_packet_size,packets_per_sec,syn_count,ack_count,fin_count,rst_count,label
20720,31714,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
19939,32097,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34917,32481,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
19519,32930,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38828,33186,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
39089,33442,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
5993,33698,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
12001,33954,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
36611,34210,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
8803,34466,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
21743,34722,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7101,34978,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
8521,35234,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
11757,35490,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
65046,35746,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
47421,36067,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
43838,36323,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
52578,36515,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38422,36771,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
4653,37091,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
47375,37347,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
14091,37603,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
42382,37859,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
9137,38115,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2375,38371,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
62948,38627,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
115,38883,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
28161,39144,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
6234,39400,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
43945,39656,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
20144,39912,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
5691,40232,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
57369,40488,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
63998,40872,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15039,41128,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
39562,41384,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
21484,41640,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37945,41896,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
664,42153,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
23217,42538,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
3895,43050,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29631,43307,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2556,43626,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
47472,44010,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
28017,44394,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
18911,44714,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
32946,44970,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
8310,45226,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7085,45483,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
21660,45739,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
5358,46123,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
54253,46507,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
251,46958,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
5745,47278,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37545,47534,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
135,47575,4,TCP,0.1,2,120,60.0,20.04,1,1,0,1,1
5900,47576,4,TCP,0.1,2,120,60.0,20.07,1,1,0,1,1
8888,47577,4,TCP,0.101,2,120,60.0,19.79,1,1,0,1,1
445,47578,4,TCP,0.251,2,120,60.0,7.98,1,1,0,1,1
993,47579,4,TCP,0.245,2,120,60.0,8.15,1,1,0,1,1
1025,47580,4,TCP,0.258,2,120,60.0,7.74,1,1,0,1,1
1720,47581,4,TCP,0.268,2,120,60.0,7.47,1,1,0,1,1
113,47582,4,TCP,0.277,2,120,60.0,7.23,1,1,0,1,1
53,47583,4,TCP,0.289,2,120,60.0,6.92,1,1,0,1,1
8080,47584,4,TCP,0.296,2,120,60.0,6.77,1,1,0,1,1
80,47585,4,TCP,0.287,2,120,60.0,6.98,1,1,0,1,1
139,47586,4,TCP,0.273,2,120,60.0,7.33,1,1,0,1,1
995,47587,4,TCP,0.284,2,120,60.0,7.04,1,1,0,1,1
110,47588,4,TCP,0.277,2,120,60.0,7.22,1,1,0,1,1
199,47589,4,TCP,0.282,2,120,60.0,7.08,1,1,0,1,1
3389,47590,4,TCP,0.285,2,120,60.0,7.01,1,1,0,1,1
587,47591,4,TCP,0.291,2,120,60.0,6.88,1,1,0,1,1
143,47592,4,TCP,0.288,2,120,60.0,6.95,1,1,0,1,1
256,47593,4,TCP,0.319,2,120,60.0,6.27,1,1,0,1,1
25,47594,4,TCP,0.32,2,120,60.0,6.25,1,1,0,1,1
21,47595,4,TCP,0.285,2,120,60.0,7.02,1,1,0,1,1
1723,47596,4,TCP,0.285,2,120,60.0,7.01,1,1,0,1,1
554,47597,4,TCP,0.293,2,120,60.0,6.84,1,1,0,1,1
111,47598,4,TCP,0.287,2,120,60.0,6.96,1,1,0,1,1
443,47599,4,TCP,0.286,2,120,60.0,6.98,1,1,0,1,1
23,47600,4,TCP,0.292,2,120,60.0,6.85,1,1,0,1,1
3306,47601,4,TCP,0.221,2,120,60.0,9.07,1,1,0,1,1
22,47602,4,TCP,1.399,4,252,63.0,2.86,2,3,0,1,1
37986,47603,4,TCP,0.153,2,120,60.0,13.07,1,1,0,1,1
17270,47604,4,TCP,0.144,2,120,60.0,13.88,1,1,0,1,1
5338,47605,4,TCP,0.141,2,120,60.0,14.15,1,1,0,1,1
61846,47606,4,TCP,0.143,2,120,60.0,14.0,1,1,0,1,1
44710,47607,4,TCP,0.281,2,120,60.0,7.11,1,1,0,1,1
58063,47608,4,TCP,0.291,2,120,60.0,6.86,1,1,0,1,1
50172,47609,4,TCP,0.286,2,120,60.0,7.0,1,1,0,1,1
49122,47610,4,TCP,0.252,2,120,60.0,7.94,1,1,0,1,1
23966,47611,4,TCP,0.25,2,120,60.0,8.0,1,1,0,1,1
41319,47612,4,TCP,0.261,2,120,60.0,7.65,1,1,0,1,1
18667,47613,4,TCP,0.265,2,120,60.0,7.55,1,1,0,1,1
5472,47614,4,TCP,0.234,2,120,60.0,8.54,1,1,0,1,1
11206,47615,4,TCP,0.222,2,120,60.0,9.02,1,1,0,1,1
65051,47616,4,TCP,0.209,2,120,60.0,9.57,1,1,0,1,1
43812,47617,4,TCP,0.205,2,120,60.0,9.76,1,1,0,1,1
15017,47618,4,TCP,0.207,2,120,60.0,9.64,1,1,0,1,1
21759,47619,4,TCP,0.221,2,120,60.0,9.06,1,1,0,1,1
38177,47620,4,TCP,0.236,2,120,60.0,8.46,1,1,0,1,1
188,47621,4,TCP,0.236,2,120,60.0,8.48,1,1,0,1,1
60000,47622,4,TCP,0.208,2,120,60.0,9.6,1,1,0,1,1
24129,47623,4,TCP,0.206,2,120,60.0,9.71,1,1,0,1,1
36979,47624,4,TCP,0.217,2,120,60.0,9.23,1,1,0,1,1
54625,47625,4,TCP,0.199,2,120,60.0,10.04,1,1,0,1,1
35551,47626,4,TCP,0.197,2,120,60.0,10.14,1,1,0,1,1
36061,47627,4,TCP,0.196,2,120,60.0,10.19,1,1,0,1,1
56279,47628,4,TCP,0.196,2,120,60.0,10.2,1,1,0,1,1
15726,47629,4,TCP,0.223,2,120,60.0,8.98,1,1,0,1,1
14006,47630,4,TCP,0.227,2,120,60.0,8.81,1,1,0,1,1
4647,47631,4,TCP,0.225,2,120,60.0,8.88,1,1,0,1,1
43450,47632,4,TCP,0.217,2,120,60.0,9.23,1,1,0,1,1
22190,47633,4,TCP,0.216,2,120,60.0,9.26,1,1,0,1,1
19892,47634,4,TCP,0.219,2,120,60.0,9.15,1,1,0,1,1
31304,47635,4,TCP,0.223,2,120,60.0,8.98,1,1,0,1,1
46211,47636,4,TCP,0.205,2,120,60.0,9.77,1,1,0,1,1
1641,47637,4,TCP,0.224,2,120,60.0,8.92,1,1,0,1,1
42190,47638,4,TCP,0.238,2,120,60.0,8.41,1,1,0,1,1
49938,47639,4,TCP,0.266,2,120,60.0,7.52,1,1,0,1,1
23328,47640,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
18293,47641,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2282,47642,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7063,47643,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
41784,47644,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1901,48259,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
6374,48643,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7146,49027,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
42615,49676,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
25315,50124,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
36684,50508,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34196,50894,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
16600,51342,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
31994,51726,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34917,52114,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
23379,52499,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15364,52884,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
49316,53268,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
13639,53717,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
64884,54102,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
50973,54613,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
8872,55067,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
39910,55580,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
27142,56094,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
32966,56607,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
28391,57183,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
51823,57695,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
24551,58079,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
8793,58463,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
40926,58847,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1282,59233,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
48111,59617,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
274,60003,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
18702,60387,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
9947,60772,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
54878,61285,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15255,61606,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
62711,62055,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
12421,62440,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
36443,62888,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35024,63272,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
42455,63656,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
28493,64045,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34364,64879,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
54995,65263,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
20093,1136,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
54401,1583,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
55269,1967,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
59444,2415,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
52268,2799,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
52454,3183,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
58553,3631,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
40786,4015,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
63511,4466,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
18850,4850,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
16757,5236,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2090,5684,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
40429,6068,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
21939,6516,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
16987,7348,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
31284,7733,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
12357,7989,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35060,8245,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
6829,8501,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
40327,8757,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
437,9077,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
46762,9333,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
10324,9589,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7416,9845,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
52811,10102,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
56112,10358,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
30659,10869,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
58582,11253,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
19512,11637,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38372,12021,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
10959,12469,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
21773,12852,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
50959,13236,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
36149,13625,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
16269,14073,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2970,14457,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
28259,14841,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
41730,15415,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
40055,15863,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
54291,16247,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
31801,16631,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34085,17015,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
26875,17399,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
62336,17847,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
26074,18103,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
60390,18359,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
8058,18615,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
59893,18871,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35347,19127,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
53142,19383,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
45583,19703,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38664,20151,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
51850,20533,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15976,20917,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
57902,21173,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
40214,21429,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
55331,21685,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
46130,21941,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
56019,22261,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
28798,22517,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
13837,22901,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
27768,23157,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
61624,23413,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
45372,23733,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
23366,23989,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
63326,24372,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
63395,24757,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15695,25141,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15005,25397,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
50627,25653,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
46318,25908,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
17875,26228,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
43291,26484,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29646,26740,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
48611,27126,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
46660,27382,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
25110,27638,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
52540,28085,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
26414,28469,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34549,28853,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
53734,29109,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
47842,29365,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
25863,29621,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
62720,29877,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
33604,30198,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
693,30454,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
43736,30710,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
11013,30966,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1633,31222,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
36108,31541,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35714,31797,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
46302,32053,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
63617,32437,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
33473,32822,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
10924,33206,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
23834,33653,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
33742,34229,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
59509,34677,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
59345,34933,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
20596,35189,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7410,35509,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
9110,35829,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
13525,36149,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
31904,36597,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
56869,36917,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
6042,37237,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
60019,37493,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
23192,37749,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
61908,38005,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
40809,38261,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38058,38517,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
22312,38773,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
24635,39034,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38308,39290,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34694,39610,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
22708,39866,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7735,40122,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1722,40378,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
62265,40634,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
41129,40954,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15539,41210,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
5394,41466,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
24563,41722,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29101,41978,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
18637,42236,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
53423,42492,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
32612,42812,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
160,43068,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
54134,43324,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
57094,43580,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
44649,43836,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
27876,44284,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
50849,44540,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
22575,44796,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
49079,45179,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
47538,45500,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34575,45948,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
43836,46396,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
42730,46652,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
14297,46910,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
22206,47231,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
60174,47550,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7533,47934,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
61568,48318,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
30950,48638,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
58569,48894,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
993,48997,4,TCP,0.171,2,120,60.0,11.67,1,1,0,1,1
5900,48998,4,TCP,0.171,2,120,60.0,11.71,1,1,0,1,1
111,48999,4,TCP,0.175,2,120,60.0,11.45,1,1,0,1,1
554,49000,4,TCP,0.174,2,120,60.0,11.52,1,1,0,1,1
135,49001,4,TCP,0.169,2,120,60.0,11.81,1,1,0,1,1
139,49002,4,TCP,0.224,2,120,60.0,8.91,1,1,0,1,1
113,49003,4,TCP,0.24,2,120,60.0,8.33,1,1,0,1,1
110,49004,4,TCP,0.236,2,120,60.0,8.48,1,1,0,1,1
8888,49005,4,TCP,0.233,2,120,60.0,8.58,1,1,0,1,1
143,49006,4,TCP,0.233,2,120,60.0,8.6,1,1,0,1,1
587,49007,4,TCP,0.243,2,120,60.0,8.25,1,1,0,1,1
256,49008,4,TCP,0.235,2,120,60.0,8.53,1,1,0,1,1
1025,49009,4,TCP,0.347,2,120,60.0,5.76,1,1,0,1,1
3389,49010,4,TCP,0.352,2,120,60.0,5.68,1,1,0,1,1
25,49011,4,TCP,0.361,2,120,60.0,5.53,1,1,0,1,1
1720,49012,4,TCP,0.352,2,120,60.0,5.68,1,1,0,1,1
3306,49013,4,TCP,0.34,2,120,60.0,5.88,1,1,0,1,1
443,49014,4,TCP,0.328,2,120,60.0,6.1,1,1,0,1,1
1723,49015,4,TCP,0.314,2,120,60.0,6.37,1,1,0,1,1
53,49016,4,TCP,0.312,2,120,60.0,6.42,1,1,0,1,1
80,49017,4,TCP,0.296,2,120,60.0,6.77,1,1,0,1,1
995,49018,4,TCP,0.29,2,120,60.0,6.9,1,1,0,1,1
445,49019,4,TCP,0.296,2,120,60.0,6.75,1,1,0,1,1
23,49020,4,TCP,0.298,2,120,60.0,6.71,1,1,0,1,1
21,49021,4,TCP,0.288,2,120,60.0,6.94,1,1,0,1,1
22,49022,4,TCP,1.453,4,252,63.0,2.75,2,3,0,1,1
8080,49023,4,TCP,0.312,2,120,60.0,6.42,1,1,0,1,1
199,49024,4,TCP,0.312,2,120,60.0,6.41,1,1,0,1,1
7818,49025,4,TCP,0.283,2,120,60.0,7.07,1,1,0,1,1
51237,49026,4,TCP,0.281,2,120,60.0,7.11,1,1,0,1,1
28513,49027,4,TCP,0.284,2,120,60.0,7.05,1,1,0,1,1
22902,49028,4,TCP,0.265,2,120,60.0,7.54,1,1,0,1,1
34282,49029,4,TCP,0.265,2,120,60.0,7.54,1,1,0,1,1
14998,49030,4,TCP,0.268,2,120,60.0,7.47,1,1,0,1,1
46737,49031,4,TCP,0.263,2,120,60.0,7.6,1,1,0,1,1
30081,49032,4,TCP,0.258,2,120,60.0,7.75,1,1,0,1,1
30040,49033,4,TCP,0.262,2,120,60.0,7.64,1,1,0,1,1
11130,49034,4,TCP,0.258,2,120,60.0,7.76,1,1,0,1,1
51316,49035,4,TCP,0.258,2,120,60.0,7.76,1,1,0,1,1
31138,49036,4,TCP,0.263,2,120,60.0,7.61,1,1,0,1,1
46667,49037,4,TCP,0.254,2,120,60.0,7.87,1,1,0,1,1
12656,49038,4,TCP,0.237,2,120,60.0,8.42,1,1,0,1,1
36204,49039,4,TCP,0.224,2,120,60.0,8.94,1,1,0,1,1
47751,49040,4,TCP,0.145,2,120,60.0,13.84,1,1,0,1,1
27827,49041,4,TCP,0.116,2,120,60.0,17.3,1,1,0,1,1
37457,49042,4,TCP,0.115,2,120,60.0,17.45,1,1,0,1,1
9834,49043,4,TCP,0.115,2,120,60.0,17.34,1,1,0,1,1
36877,49044,4,TCP,0.114,2,120,60.0,17.57,1,1,0,1,1
22307,49045,4,TCP,0.24,2,120,60.0,8.32,1,1,0,1,1
4464,49046,4,TCP,0.245,2,120,60.0,8.18,1,1,0,1,1
